customer_id,age,income,tenure,last_purchase_days,avg_order_value,campaign_channel,campaign_type,sent,opened
604,27,45313,35,274,78,email,promotional,1,1
605,54,52408,14,41,141,push,informational,1,0
606,26,50799,67,147,91,social,promotional,0,1
607,41,75851,13,246,101,push,promotional,1,0
608,52,57486,47,132,40,email,informational,1,1
609,66,47977,50,297,59,email,informational,1,1
610,52,39401,78,123,133,push,loyalty,1,1
611,65,54000,85,143,99,email,loyalty,1,1
612,53,36394,26,182,82,email,promotional,1,1
613,35,52697,3,192,82,email,loyalty,1,1
614,66,57311,51,207,116,email,informational,1,1
615,56,46753,40,231,137,email,promotional,1,1
616,49,40545,68,22,83,email,loyalty,1,0
617,41,17220,36,80,132,email,loyalty,1,1
618,40,67157,51,130,95,email,informational,1,1
619,49,56049,107,292,115,push,informational,1,1
620,54,56414,1,276,46,social,loyalty,1,1
621,29,26579,104,323,51,email,promotional,1,1
622,66,70697,111,55,124,push,promotional,1,0
623,30,43021,33,66,108,email,informational,0,1
624,40,45668,7,227,112,social,informational,0,1
625,42,33960,117,26,67,email,informational,1,0
626,52,23195,116,253,87,push,loyalty,1,1
627,58,67360,52,197,49,push,loyalty,1,1
628,47,69298,11,130,74,social,informational,1,1
629,34,47517,27,243,99,email,promotional,1,1
630,66,39809,14,312,109,push,informational,1,1
631,37,44344,86,212,78,social,informational,1,1
632,65,44755,80,190,116,social,promotional,1,1
633,42,32002,46,290,98,email,promotional,1,1
634,39,45616,76,226,93,push,promotional,1,1
635,30,52296,113,246,102,email,promotional,1,1
636,36,65272,110,56,162,email,loyalty,1,1
637,66,50213,10,55,95,email,loyalty,1,0
638,53,26354,24,276,128,push,informational,1,1
639,29,55303,61,306,116,social,loyalty,1,1
640,58,46161,110,340,92,email,informational,1,1
641,36,70556,18,153,53,email,informational,1,1
642,29,71441,86,53,81,push,promotional,1,1
643,26,71966,9,111,102,email,promotional,1,1
644,24,41576,17,204,96,social,loyalty,1,0
645,45,79847,102,112,138,email,loyalty,1,1
646,31,55264,104,325,77,social,loyalty,1,1
647,48,74395,58,258,95,email,loyalty,1,1
648,69,42460,13,16,116,email,promotional,1,1
649,36,45521,50,350,91,email,promotional,0,1
650,64,54110,101,166,129,social,loyalty,1,1
651,33,52278,6,301,67,email,informational,0,1
652,22,68822,85,280,54,email,promotional,1,1
653,52,46518,51,158,91,email,promotional,0,1
654,29,67469,36,249,97,social,promotional,1,1
655,42,60983,71,181,106,email,promotional,1,1
656,69,46799,100,191,104,push,loyalty,1,0
657,38,59820,25,139,87,social,loyalty,1,1
658,53,42901,11,78,54,push,informational,1,1
659,40,85253,44,336,96,email,promotional,1,1
660,33,10035,14,50,68,social,loyalty,1,0
661,56,60094,109,85,102,social,loyalty,1,1
662,62,23531,29,183,66,email,promotional,1,1
663,59,46615,74,183,111,push,loyalty,1,0
664,56,48715,50,4,150,social,loyalty,1,0
665,31,72614,112,317,78,social,loyalty,0,1
666,48,39617,5,111,62,social,informational,1,1
667,22,69620,72,334,134,social,loyalty,1,1
668,52,32317,110,339,153,social,promotional,1,1
669,40,70200,69,251,62,email,promotional,1,1
670,46,42884,88,133,97,social,promotional,1,1
671,60,51101,104,100,114,push,loyalty,0,0
672,28,44954,57,172,92,social,informational,0,1
673,35,69235,26,287,47,email,loyalty,1,1
674,64,66316,6,119,58,email,promotional,1,0
675,29,56652,16,350,61,push,informational,0,1
676,26,32721,60,175,68,social,informational,1,1
677,27,39274,100,30,102,push,loyalty,1,0
678,61,34571,12,55,132,push,promotional,1,0
679,34,16277,75,361,59,push,loyalty,1,1
680,55,68919,3,196,76,push,promotional,1,1
681,24,45082,63,41,66,social,informational,1,0
682,63,44922,108,173,108,email,loyalty,1,1
683,30,72441,64,330,75,email,informational,1,1
684,57,42860,62,219,69,social,promotional,1,1
685,59,37392,101,208,52,push,informational,1,1
686,26,46628,6,158,140,social,informational,1,1
687,67,33009,19,333,165,push,informational,1,1
688,44,55165,18,228,102,push,loyalty,1,1
689,19,44395,80,85,144,social,promotional,1,1
690,22,42390,87,173,82,social,informational,1,1
691,46,41091,43,245,99,push,informational,1,1
692,54,48406,101,360,119,push,informational,1,1
693,55,51252,73,173,77,push,informational,1,1
694,36,42200,3,335,95,push,promotional,0,1
695,25,44618,72,212,91,social,promotional,1,1
696,65,48777,38,84,113,email,loyalty,1,1
697,62,47263,68,173,101,email,promotional,1,1
698,18,50466,76,183,78,push,promotional,1,1
699,39,39849,44,133,90,email,informational,0,1
700,69,65068,95,288,133,email,loyalty,1,1
701,34,51452,89,262,116,email,loyalty,1,1
702,24,42442,117,350,113,email,informational,0,1
703,42,55165,80,282,167,email,loyalty,0,1
704,62,48884,63,293,66,email,promotional,1,1
705,21,23992,42,269,121,push,loyalty,1,1
706,53,55114,64,349,101,push,informational,1,1
707,23,34707,54,197,110,push,loyalty,1,1
708,48,64016,78,25,105,social,loyalty,1,1
709,36,46373,77,141,78,email,loyalty,1,1
710,61,61701,105,223,68,email,informational,1,1
711,56,40546,71,20,99,social,promotional,1,0
712,44,51048,76,247,76,email,loyalty,1,1
713,27,68153,37,328,88,push,promotional,1,1
714,43,45964,114,201,123,push,promotional,1,1
715,36,41137,4,115,63,social,promotional,1,0
716,56,59825,2,189,94,push,loyalty,1,1
717,20,59534,99,26,131,social,promotional,1,0
718,62,41768,44,54,84,push,loyalty,0,0
719,30,20218,67,170,144,email,loyalty,1,1
720,67,40849,68,11,53,push,loyalty,1,0
721,45,60160,102,27,154,social,promotional,1,1
722,37,38374,76,350,100,email,loyalty,1,1
723,45,49835,83,83,60,social,informational,0,1
724,25,40137,74,290,124,email,informational,1,1
725,58,21017,62,38,112,email,informational,0,0
726,56,39867,1,87,141,push,loyalty,1,1
727,18,60096,17,321,53,push,informational,0,1
728,20,14446,16,156,67,email,loyalty,1,1
729,30,53782,9,308,123,push,loyalty,1,0
730,45,32208,53,286,176,push,loyalty,1,0
731,66,59126,73,186,117,social,promotional,1,1
732,42,60714,59,182,121,push,informational,1,1
733,50,47420,119,143,77,email,loyalty,1,1
734,55,47454,9,206,94,push,informational,1,1
735,23,37904,12,142,81,email,informational,1,1
736,61,29816,119,185,115,email,promotional,1,1
737,62,75471,41,241,127,social,informational,0,1
738,49,37023,15,8,105,email,loyalty,0,1
739,62,73516,66,72,123,email,loyalty,1,1
740,64,37107,75,288,99,social,informational,0,1
741,38,57877,11,95,139,email,informational,1,1
742,33,32932,8,157,74,social,promotional,1,1
743,38,57850,55,41,142,email,loyalty,1,0
744,28,45116,96,331,78,push,informational,1,1
745,54,45312,6,301,100,social,informational,1,1
746,53,59150,53,269,64,social,loyalty,1,1
747,52,42962,20,155,115,email,informational,0,1
748,36,28577,39,275,103,social,promotional,1,1
749,37,61419,99,154,122,email,informational,1,1
750,35,32811,72,53,47,social,informational,1,0
751,64,57747,114,179,104,social,promotional,1,1
752,58,64594,113,240,112,push,promotional,1,1
753,66,44367,107,137,70,email,promotional,1,1
754,31,67735,34,255,115,push,loyalty,0,1
755,32,57226,57,224,31,social,informational,1,1
756,48,39562,117,180,96,email,informational,1,1
757,18,71021,19,182,142,push,promotional,1,1
758,20,32874,71,259,95,social,loyalty,1,1
759,33,44349,31,243,78,push,promotional,1,0
760,40,46905,82,96,98,social,informational,1,1
761,28,59078,40,197,102,social,loyalty,1,1
762,29,66731,14,14,126,email,loyalty,1,1
763,27,65791,103,120,103,email,informational,1,1
764,49,53356,117,269,122,email,loyalty,1,1
765,33,45795,100,171,102,social,loyalty,1,1
766,25,22610,81,72,77,push,promotional,1,1
767,55,30287,37,179,57,email,loyalty,1,1
768,29,76499,44,170,111,email,promotional,1,1
769,41,22458,9,159,25,email,loyalty,1,1
770,45,38232,58,154,47,email,promotional,0,1
771,25,67169,20,82,58,social,promotional,1,1
772,45,53145,109,57,121,push,loyalty,1,1
773,53,63920,92,7,55,social,promotional,1,0
774,43,58142,50,112,114,social,informational,1,1
775,25,72043,20,48,69,social,informational,1,0
776,67,54431,105,80,95,email,loyalty,1,1
777,45,59951,36,316,98,push,loyalty,0,1
778,45,39136,117,33,95,social,loyalty,1,1
779,54,58794,27,115,80,social,informational,0,1
780,58,44058,72,3,53,social,loyalty,0,0
781,53,43203,32,4,100,email,loyalty,1,0
782,44,63420,1,356,116,email,promotional,1,1
783,34,63524,17,260,120,social,loyalty,1,1
784,26,75326,9,42,102,email,informational,1,1
785,50,74348,84,9,107,push,informational,1,1
786,37,63759,45,307,76,email,loyalty,1,1
787,30,24193,96,145,113,social,informational,1,0
788,45,77415,66,97,112,push,promotional,0,1
789,65,63769,32,276,91,email,promotional,1,1
790,46,38512,45,142,101,social,loyalty,0,1
791,30,60933,9,278,99,push,loyalty,1,1
792,63,34441,30,27,113,push,promotional,1,0
793,52,59279,84,43,53,push,promotional,1,0
794,23,30255,38,131,53,email,loyalty,1,1
795,35,37876,60,216,54,push,informational,0,1
796,68,60648,1,94,86,email,loyalty,1,1
797,22,66093,5,8,113,social,loyalty,1,1
798,64,54881,63,86,32,email,loyalty,1,1
799,42,45707,99,345,102,email,loyalty,1,1
800,19,18277,36,138,135,social,loyalty,1,1
801,27,46864,65,246,108,email,loyalty,1,1
802,47,58002,78,21,39,email,loyalty,1,0
803,67,45248,73,265,115,social,informational,0,1
804,62,49661,94,148,107,push,loyalty,1,1
805,22,47215,24,184,89,social,promotional,1,1
806,50,45174,4,227,105,push,loyalty,1,1
807,18,51138,114,292,58,email,informational,1,1
808,35,45909,78,36,101,social,promotional,1,1
809,49,71649,89,246,114,push,loyalty,1,1
810,64,16903,68,73,79,email,loyalty,1,1
811,66,41812,25,150,85,email,promotional,0,1
812,28,36946,74,1,82,email,loyalty,1,1
813,38,53286,99,69,85,push,informational,1,1
814,43,51157,119,293,75,push,loyalty,1,1
815,42,74332,7,230,76,push,informational,1,1
816,39,79267,106,211,115,email,loyalty,1,1
817,44,38403,13,72,47,push,promotional,1,1
818,66,50007,68,363,105,social,informational,1,1
819,30,52944,114,96,115,push,loyalty,1,1
820,50,38032,43,84,59,push,loyalty,1,1
821,51,59425,57,228,97,email,promotional,1,1
822,58,46407,36,299,72,social,promotional,1,1
823,52,33985,14,236,134,social,informational,0,1
824,18,45806,82,293,93,social,informational,1,1
825,38,35034,72,222,144,push,informational,0,1
826,65,65549,96,223,139,email,loyalty,1,1
827,23,78523,27,281,109,push,loyalty,1,1
828,45,53672,106,221,164,email,informational,1,1
829,34,51669,37,216,52,social,loyalty,0,1
830,22,52286,87,231,143,push,promotional,1,1
831,48,67733,71,169,91,email,loyalty,1,0
832,22,67410,76,329,96,push,informational,0,1
833,55,48265,25,42,86,email,loyalty,1,0
834,20,53788,67,258,56,social,promotional,1,1
835,40,59789,90,196,117,push,informational,1,1
836,54,32934,4,96,62,social,informational,1,1
837,54,68189,106,317,82,push,informational,1,1
838,27,76022,100,14,83,push,informational,0,1
839,27,67475,79,113,129,email,loyalty,0,1
840,36,31316,96,77,97,email,promotional,0,1
841,34,20449,93,277,26,email,loyalty,1,1
842,38,60630,74,320,73,social,loyalty,1,1
843,31,38597,85,160,53,social,informational,1,1
844,26,54307,118,313,115,push,promotional,1,1
845,63,73027,16,119,64,email,loyalty,1,1
846,18,40145,111,161,81,social,promotional,1,1
847,68,44336,19,308,152,push,promotional,1,1
848,62,54150,29,351,119,social,promotional,1,1
849,30,30537,116,146,65,push,promotional,1,1
850,21,38632,51,163,124,email,loyalty,1,1
851,18,50372,18,179,78,push,promotional,1,1
852,66,45493,58,89,124,push,loyalty,0,1
853,57,59126,44,223,87,email,promotional,0,1
854,49,91489,16,266,71,email,promotional,1,1
855,51,51487,65,239,68,push,loyalty,1,1
856,45,37374,112,308,108,social,informational,1,1
857,48,71273,2,34,127,email,loyalty,1,1
858,25,26167,56,167,111,push,promotional,0,1
859,56,29166,79,125,87,email,loyalty,1,1
860,43,41073,103,224,46,email,promotional,1,1
861,51,45756,28,150,80,social,loyalty,1,1
862,20,40713,65,189,62,email,loyalty,1,1
863,67,49527,5,43,141,push,loyalty,1,0
864,29,54121,106,29,88,push,informational,1,0
865,18,66034,22,362,109,email,loyalty,1,1
866,61,51367,117,120,89,email,loyalty,1,1
867,22,41570,100,337,112,social,informational,1,0
868,47,65219,110,31,121,social,informational,1,1
869,47,37734,13,181,169,social,promotional,0,1
870,34,25510,65,162,86,push,promotional,0,1
871,65,68089,16,128,131,social,loyalty,1,1
872,64,67127,119,255,108,push,promotional,1,0
873,40,38115,105,294,82,social,loyalty,1,1
874,32,44013,86,357,84,push,informational,1,1
875,54,36246,64,254,114,email,informational,1,1
876,38,54899,32,130,91,push,loyalty,1,1
877,31,75980,80,12,103,email,promotional,1,1
878,19,60543,51,35,119,push,promotional,1,1
879,28,65535,79,198,174,push,promotional,1,0
880,68,62295,58,248,100,email,loyalty,1,0
881,56,49998,46,110,66,push,promotional,1,1
882,55,66250,52,328,111,push,informational,1,1
883,51,61175,106,245,85,social,informational,1,1
884,55,71591,117,250,156,email,informational,1,1
885,67,43106,63,317,85,email,informational,1,1
886,51,23928,76,163,100,social,informational,1,1
887,35,65678,60,48,118,social,informational,1,1
888,47,55246,65,71,114,email,informational,1,1
889,32,45559,117,134,141,email,informational,1,1
890,44,46397,81,239,120,email,informational,0,1
891,68,88320,105,68,170,social,loyalty,1,0
892,51,40367,55,278,113,social,loyalty,1,1
893,69,37200,115,32,138,push,informational,1,0
894,55,51279,57,123,85,social,informational,1,1
895,50,67707,114,22,159,push,informational,1,1
896,41,84176,92,155,89,push,promotional,0,1
897,32,59860,71,110,144,social,loyalty,1,1
898,47,30943,73,271,126,social,informational,0,1
899,59,79562,86,300,102,social,loyalty,1,1
900,68,49707,26,115,144,social,informational,1,1
901,34,37434,117,220,99,email,promotional,1,1
902,22,33809,12,230,141,social,informational,1,1
903,46,62544,71,252,111,push,loyalty,1,1
904,21,53582,46,249,88,push,loyalty,1,1
905,27,55176,47,9,109,email,loyalty,1,1
906,34,69297,79,34,101,email,loyalty,0,1
907,27,37967,38,228,86,social,informational,1,1
908,34,70492,21,73,106,email,promotional,1,1
909,37,42212,14,301,112,social,promotional,1,1
910,41,82460,2,212,26,social,informational,0,1
911,22,58981,72,72,115,email,informational,0,1
912,51,36196,109,58,122,email,loyalty,1,0
913,23,19618,119,220,143,push,informational,1,1
914,19,62133,70,275,62,email,promotional,1,1
915,30,44387,101,249,69,email,informational,0,1
916,60,47666,101,16,106,email,informational,0,0
917,60,61492,33,75,78,push,promotional,1,1
918,65,65156,105,106,64,social,promotional,1,1
919,28,68355,6,136,87,push,informational,1,1
920,68,32377,116,74,89,email,loyalty,0,1
921,64,71388,90,254,69,email,loyalty,1,1
922,40,41314,103,18,69,email,loyalty,1,0
923,33,16156,105,43,96,social,promotional,1,1
924,48,32323,37,50,56,push,promotional,0,0
925,28,53270,14,3,56,push,loyalty,1,1
926,33,35317,37,232,102,social,informational,1,1
927,25,48679,8,219,145,push,informational,1,1
928,21,55073,103,59,121,social,informational,1,0
929,57,47279,77,284,136,social,promotional,1,1
930,21,42584,13,302,45,push,promotional,1,1
931,42,31239,40,64,57,push,loyalty,1,1
932,20,50329,107,70,100,social,informational,1,1
933,49,19025,92,303,125,push,promotional,1,1
934,20,39710,58,142,119,social,promotional,1,1
935,44,36083,18,202,59,push,loyalty,1,1
936,46,46409,57,207,134,push,informational,1,1
937,49,46800,83,221,97,push,promotional,1,0
938,67,64399,38,362,123,push,promotional,0,1
939,68,73752,32,246,81,push,promotional,1,1
940,36,33233,86,81,53,email,promotional,1,1
941,38,79892,66,251,125,email,informational,1,1
942,22,38310,77,51,114,push,loyalty,1,0
943,35,52587,87,285,62,push,informational,1,1
944,45,57662,25,346,79,push,loyalty,0,1
945,59,86668,92,204,120,social,promotional,1,1
946,39,41865,58,25,106,email,informational,1,0
947,38,23048,75,41,115,social,loyalty,1,0
948,23,72355,33,69,84,email,loyalty,1,1
949,18,37499,88,4,142,email,promotional,0,1
950,22,44576,66,240,96,push,loyalty,1,1
951,58,33233,30,361,28,push,loyalty,1,1
952,29,44619,81,31,103,social,loyalty,1,1
953,43,37394,104,117,118,social,promotional,1,1
954,63,60146,34,195,108,push,informational,1,1
955,51,51211,102,90,87,push,promotional,1,1
956,66,39784,86,178,41,email,loyalty,1,0
957,31,64938,69,145,80,email,loyalty,1,1
958,43,53824,48,202,83,push,informational,1,1
959,62,22309,40,322,80,email,loyalty,1,0
960,44,63795,51,344,118,social,informational,0,1
961,26,52773,80,203,89,email,loyalty,1,1
962,43,70860,13,24,141,push,loyalty,1,1
963,64,51858,90,355,93,email,promotional,0,1
964,39,38124,31,105,136,push,promotional,1,1
965,64,46935,116,275,106,email,informational,1,1
966,47,62058,39,322,107,social,promotional,0,1
967,60,38438,63,60,79,social,informational,1,0
968,65,43395,48,15,59,push,promotional,0,0
969,34,46674,87,85,97,push,informational,1,1
970,43,32759,48,197,150,push,loyalty,1,1
971,53,38655,61,235,86,email,informational,1,0
972,18,52588,12,344,81,email,promotional,1,1
973,25,68037,78,263,94,email,informational,0,1
974,66,54757,56,6,153,social,promotional,1,0
975,52,49312,18,289,123,push,loyalty,0,1
976,69,37530,27,58,136,email,promotional,1,0
977,32,66427,28,145,40,social,loyalty,1,1
978,64,56502,82,42,75,push,loyalty,1,0
979,39,39399,80,350,76,social,promotional,1,1
980,31,63479,52,200,134,push,loyalty,0,1
981,43,58393,16,174,119,email,promotional,1,0
982,45,37797,77,335,131,social,informational,0,1
983,40,48479,58,95,43,social,loyalty,1,1
984,31,42608,93,217,133,social,informational,0,1
985,41,89503,9,111,119,push,informational,1,1
986,19,57976,26,353,72,push,promotional,1,1
987,62,52801,28,180,94,social,promotional,1,1
988,43,57089,105,163,73,push,loyalty,1,1
989,31,70687,77,119,97,social,promotional,1,1
990,68,48749,36,325,113,email,informational,0,1
991,24,41151,9,228,142,social,informational,1,1
992,20,62664,47,145,71,social,informational,0,1
993,64,47375,78,308,85,push,loyalty,1,1
994,40,33951,51,142,66,push,promotional,1,1
995,63,31029,76,122,122,push,informational,1,1
996,60,72939,117,285,52,email,loyalty,1,1
997,64,51974,57,226,105,email,promotional,0,1
998,62,41156,32,360,63,email,promotional,1,1
999,35,46484,102,257,101,push,informational,1,1
1000,55,62111,67,285,134,social,loyalty,1,1
1001,52,45598,57,165,84,social,informational,1,0
1002,68,28258,54,221,106,social,informational,1,1
1003,32,54887,116,69,73,push,loyalty,1,1
1004,42,68125,16,309,96,push,informational,0,1
1005,54,67121,62,224,53,email,loyalty,1,1
1006,45,41610,84,124,121,push,loyalty,1,1
1007,27,69037,96,344,87,social,informational,1,1
1008,56,53194,56,339,93,email,informational,0,1
1009,34,68617,23,12,102,email,promotional,1,1
1010,56,58605,17,52,40,push,promotional,1,0
1011,39,27176,80,129,79,email,loyalty,1,1
1012,43,76201,38,135,104,email,loyalty,1,0
1013,61,50776,72,145,95,push,loyalty,1,1
